Ticker,Close,San,Date Time
CC1,18.0,UPCOM,20231110
CCI,19.6,HOSE,20231110
CCL,6.6,HOSE,20231110
CCR,11.1,HNX,20231110
CDC,20.2,HOSE,20231110
CDN,26.4,HNX,20231110
CDO,1.2,UPCOM,20231110
CE1,11.8,UPCOM,20231110
CEG,8.0,UPCOM,20231110
CEN,5.8,UPCOM,20231110
CEO,23.5,HNX,20231110
CET,7.4,HNX,20231110
CFPT2304,2.09,HOSE,20231110
CFPT2305,2.74,HOSE,20231110
CFPT2306,1.81,HOSE,20231110
CFPT2307,1.95,HOSE,20231110
CFPT2308,1.91,HOSE,20231110
CFPT2310,2.36,HOSE,20231110
CFPT2311,0.93,HOSE,20231110
CFPT2312,2.0,HOSE,20231110
CFPT2313,1.46,HOSE,20231110
CFPT2314,1.98,HOSE,20231110
CGV,2.5,UPCOM,20231110
CHDB2302,0.62,HOSE,20231110
CHDB2303,0.63,HOSE,20231110
CHDB2304,0.91,HOSE,20231110
CHDB2305,0.77,HOSE,20231110
CHDB2306,1.05,HOSE,20231110
CHP,24.0,HOSE,20231110
CHPG2307,1.17,HOSE,20231110
CHPG2309,1.41,HOSE,20231110
CHPG2311,1.4,HOSE,20231110
CHPG2312,0.95,HOSE,20231110
CHPG2313,1.25,HOSE,20231110
CHPG2314,2.88,HOSE,20231110
CHPG2315,1.7,HOSE,20231110
CHPG2316,1.19,HOSE,20231110
CHPG2317,0.72,HOSE,20231110
CHPG2318,0.59,HOSE,20231110
CHPG2319,0.81,HOSE,20231110
CHPG2320,0.72,HOSE,20231110
CHPG2321,1.8,HOSE,20231110
CHPG2322,2.49,HOSE,20231110
CHPG2323,0.36,HOSE,20231110
CHPG2324,0.52,HOSE,20231110
CHPG2325,0.45,HOSE,20231110
CHPG2326,0.74,HOSE,20231110
CHPG2327,0.85,HOSE,20231110
CHPG2329,2.14,HOSE,20231110
CHPG2330,0.5,HOSE,20231110
CHPG2331,0.86,HOSE,20231110
CHPG2332,0.88,HOSE,20231110
CHPG2333,0.89,HOSE,20231110
CHPG2334,0.69,HOSE,20231110
CHPG2335,0.82,HOSE,20231110
CHPG2336,1.09,HOSE,20231110
CHPG2337,1.19,HOSE,20231110
CHPG2338,1.48,HOSE,20231110
CHPG2339,4.34,HOSE,20231110
CHS,10.1,UPCOM,20231110
CIA,9.9,HNX,20231110
CIG,6.05,HOSE,20231110
CII,16.95,HOSE,20231110
CIP,2.7,UPCOM,20231110
CKD,24.8,UPCOM,20231110
CKG,22.4,HOSE,20231110
CLC,34.9,HOSE,20231110
CLG,0.7,UPCOM,20231110
CLH,24.7,HNX,20231110
CLL,35.75,HOSE,20231110
CLW,29.55,HOSE,20231110
CLX,13.9,UPCOM,20231110
CMBB2305,0.53,HOSE,20231110
CMBB2306,1.7,HOSE,20231110
CMBB2307,0.19,HOSE,20231110
CMBB2308,0.32,HOSE,20231110
CMBB2309,0.49,HOSE,20231110
CMBB2310,0.59,HOSE,20231110
CMBB2311,1.08,HOSE,20231110
CMBB2312,1.37,HOSE,20231110
CMBB2314,0.69,HOSE,20231110
CMBB2315,0.96,HOSE,20231110
CMBB2316,0.88,HOSE,20231110
CMC,6.4,HNX,20231110
CMD,17.6,UPCOM,20231110
CMG,46.45,HOSE,20231110
CMM,6.2,UPCOM,20231110
CMS,20.5,HNX,20231110
CMSN2302,1.48,HOSE,20231110
CMSN2304,0.08,HOSE,20231110
CMSN2305,0.36,HOSE,20231110
CMSN2306,0.26,HOSE,20231110
CMSN2307,0.61,HOSE,20231110
CMSN2308,0.03,HOSE,20231110
CMSN2309,0.09,HOSE,20231110
CMSN2310,0.15,HOSE,20231110
CMSN2311,0.5,HOSE,20231110
CMSN2312,0.21,HOSE,20231110
CMSN2313,0.77,HOSE,20231110
CMSN2314,0.4,HOSE,20231110
CMSN2315,0.55,HOSE,20231110
CMSN2316,1.27,HOSE,20231110
CMSN2317,1.93,HOSE,20231110
CMT,12.0,UPCOM,20231110
CMV,9.73,HOSE,20231110
CMWG2304,0.4,HOSE,20231110
CMWG2305,1.85,HOSE,20231110
CMWG2306,0.04,HOSE,20231110
CMWG2307,0.25,HOSE,20231110
CMWG2308,0.17,HOSE,20231110
CMWG2309,0.38,HOSE,20231110
CMWG2310,0.63,HOSE,20231110
CMWG2311,0.33,HOSE,20231110
CMWG2312,0.69,HOSE,20231110
CMWG2313,0.7,HOSE,20231110
CMWG2314,0.58,HOSE,20231110
CMWG2315,0.68,HOSE,20231110
CMWG2316,1.09,HOSE,20231110
CMX,8.49,HOSE,20231110
CNC,29.8,UPCOM,20231110
CNG,28.75,HOSE,20231110
CNT,25.1,UPCOM,20231110
CNVL2302,0.16,HOSE,20231110
CNVL2303,0.94,HOSE,20231110
CNVL2304,0.62,HOSE,20231110
CNVL2305,1.4,HOSE,20231110
COM,28.1,HOSE,20231110
CPC,15.3,HNX,20231110
CPDR2302,1.79,HOSE,20231110
CPDR2303,2.18,HOSE,20231110
CPDR2304,2.02,HOSE,20231110
CPDR2305,2.23,HOSE,20231110
CPI,2.4,UPCOM,20231110
CPOW2302,0.03,HOSE,20231110
CPOW2303,0.09,HOSE,20231110
CPOW2304,0.2,HOSE,20231110
CPOW2305,0.22,HOSE,20231110
CPOW2306,0.47,HOSE,20231110
CPOW2307,0.09,HOSE,20231110
CPOW2308,0.35,HOSE,20231110
CPOW2309,0.49,HOSE,20231110
CPOW2310,0.45,HOSE,20231110
CPOW2311,0.17,HOSE,20231110
CPOW2312,0.75,HOSE,20231110
CPOW2313,1.23,HOSE,20231110
CPOW2314,1.5,HOSE,20231110
CPOW2315,1.69,HOSE,20231110
CQN,30.3,UPCOM,20231110
CRC,5.55,HOSE,20231110
CRE,7.93,HOSE,20231110
CSC,29.8,HNX,20231110
CSHB2301,0.91,HOSE,20231110
CSHB2302,1.29,HOSE,20231110
CSHB2303,1.49,HOSE,20231110
CSHB2304,0.9,HOSE,20231110
CSHB2305,0.93,HOSE,20231110
CSHB2306,2.12,HOSE,20231110
CSI,31.0,UPCOM,20231110
CSM,12.05,HOSE,20231110
CST,15.5,UPCOM,20231110
CSTB2305,0.54,HOSE,20231110
CSTB2306,2.43,HOSE,20231110
CSTB2308,0.48,HOSE,20231110
CSTB2309,0.4,HOSE,20231110
CSTB2310,0.65,HOSE,20231110
CSTB2311,1.12,HOSE,20231110
CSTB2312,0.86,HOSE,20231110
CSTB2313,0.95,HOSE,20231110
CSTB2314,0.53,HOSE,20231110
CSTB2315,0.5,HOSE,20231110
CSTB2316,0.67,HOSE,20231110
CSTB2317,0.55,HOSE,20231110
CSTB2318,0.87,HOSE,20231110
CSTB2319,0.76,HOSE,20231110
CSTB2320,0.48,HOSE,20231110
CSTB2321,0.79,HOSE,20231110
CSTB2322,1.38,HOSE,20231110
CSTB2323,1.0,HOSE,20231110
CSTB2325,1.65,HOSE,20231110
CSTB2327,0.82,HOSE,20231110
CSTB2328,0.8,HOSE,20231110
CSTB2329,0.68,HOSE,20231110
CSTB2330,0.95,HOSE,20231110
CSTB2331,0.87,HOSE,20231110
CSTB2332,1.14,HOSE,20231110
CSTB2333,4.58,HOSE,20231110
CSTB2334,3.06,HOSE,20231110
CSV,38.8,HOSE,20231110
CTC,1.4,HNX,20231110
CTCB2302,2.05,HOSE,20231110
CTCB2303,0.14,HOSE,20231110
CTCB2304,0.4,HOSE,20231110
CTCB2305,0.71,HOSE,20231110
CTCB2306,1.1,HOSE,20231110
CTCB2307,1.25,HOSE,20231110
CTCB2308,0.53,HOSE,20231110
CTCB2309,1.57,HOSE,20231110
CTCB2310,0.67,HOSE,20231110
CTD,63.0,HOSE,20231110
CTF,29.4,HOSE,20231110
CTG,29.4,HOSE,20231110
CTI,14.55,HOSE,20231110
CTN,0.6,UPCOM,20231110
CTP,4.5,HNX,20231110
CTPB2303,0.34,HOSE,20231110
CTPB2304,0.86,HOSE,20231110
CTPB2305,0.97,HOSE,20231110
CTPB2306,2.25,HOSE,20231110
CTR,79.2,HOSE,20231110
CTS,25.05,HOSE,20231110
CTT,17.0,HNX,20231110
CVHM2302,1.33,HOSE,20231110
CVHM2304,0.04,HOSE,20231110
CVHM2305,0.23,HOSE,20231110
CVHM2306,0.3,HOSE,20231110
CVHM2307,0.41,HOSE,20231110
CVHM2308,0.03,HOSE,20231110
CVHM2309,0.08,HOSE,20231110
CVHM2310,0.09,HOSE,20231110
CVHM2311,0.6,HOSE,20231110
CVHM2312,0.43,HOSE,20231110
CVHM2313,0.65,HOSE,20231110
CVHM2314,0.64,HOSE,20231110
CVHM2315,0.81,HOSE,20231110
CVHM2316,0.96,HOSE,20231110
CVHM2317,1.16,HOSE,20231110
CVHM2318,2.23,HOSE,20231110
CVIB2302,1.4,HOSE,20231110
CVIB2303,0.08,HOSE,20231110
CVIB2304,0.84,HOSE,20231110
CVIB2305,0.62,HOSE,20231110
CVIB2306,2.35,HOSE,20231110
CVIC2302,0.03,HOSE,20231110
CVIC2303,0.34,HOSE,20231110
CVIC2304,0.52,HOSE,20231110
CVIC2306,1.1,HOSE,20231110
CVIC2307,0.09,HOSE,20231110
CVIC2308,0.66,HOSE,20231110
CVIC2309,0.71,HOSE,20231110
CVIC2310,0.72,HOSE,20231110
CVIC2311,0.88,HOSE,20231110
CVIC2312,1.05,HOSE,20231110
CVIC2313,1.26,HOSE,20231110
CVIC2314,3.03,HOSE,20231110
CVN,3.3,HNX,20231110
CVNM2303,0.42,HOSE,20231110
CVNM2304,0.86,HOSE,20231110
CVNM2305,0.72,HOSE,20231110
CVNM2306,1.1,HOSE,20231110
CVNM2307,0.13,HOSE,20231110
CVNM2308,1.18,HOSE,20231110
CVNM2310,0.97,HOSE,20231110
CVNM2311,1.4,HOSE,20231110
CVNM2312,0.45,HOSE,20231110
CVNM2313,0.7,HOSE,20231110
CVNM2314,1.37,HOSE,20231110
CVNM2315,4.05,HOSE,20231110
CVPB2304,0.3,HOSE,20231110
CVPB2305,1.54,HOSE,20231110
CVPB2306,0.8,HOSE,20231110
CVPB2307,0.17,HOSE,20231110
CVPB2308,0.3,HOSE,20231110
CVPB2309,0.5,HOSE,20231110
CVPB2310,0.83,HOSE,20231110
CVPB2312,1.98,HOSE,20231110
CVPB2314,0.69,HOSE,20231110
CVPB2315,0.63,HOSE,20231110
CVPB2316,0.75,HOSE,20231110
CVPB2317,0.82,HOSE,20231110
CVPB2318,1.05,HOSE,20231110
CVPB2319,3.19,HOSE,20231110
CVRE2303,1.35,HOSE,20231110
CVRE2305,0.09,HOSE,20231110
CVRE2307,0.19,HOSE,20231110
CVRE2308,0.46,HOSE,20231110
CVRE2309,0.03,HOSE,20231110
CVRE2310,0.09,HOSE,20231110
CVRE2311,0.18,HOSE,20231110
CVRE2312,0.59,HOSE,20231110
CVRE2313,0.71,HOSE,20231110
CVRE2314,0.12,HOSE,20231110
CVRE2315,0.41,HOSE,20231110
CVRE2316,0.67,HOSE,20231110
CVRE2317,0.67,HOSE,20231110
CVRE2318,0.83,HOSE,20231110
CVRE2319,1.06,HOSE,20231110
CVRE2320,3.32,HOSE,20231110
CVT,32.4,HOSE,20231110
CYC,2.5,UPCOM,20231110
D11,12.8,HNX,20231110
D2D,24.7,HOSE,20231110
DAD,20.2,HNX,20231110
DAE,17.3,HNX,20231110
DAG,3.2,HOSE,20231110
DAH,4.05,HOSE,20231110
DAT,9.6,HOSE,20231110
DBC,21.85,HOSE,20231110
DBD,58.4,HOSE,20231110
DBT,12.0,HOSE,20231110
DC1,7.7,UPCOM,20231110
DC2,5.1,HNX,20231110
DC4,10.0,HOSE,20231110
DCL,22.9,HOSE,20231110
DCM,30.7,HOSE,20231110
DCS,0.5,UPCOM,20231110
DCT,0.7,UPCOM,20231110
DDG,6.3,HNX,20231110
DDM,1.2,UPCOM,20231110
DDN,8.1,UPCOM,20231110
DDV,9.5,UPCOM,20231110
DFF,9.6,UPCOM,20231110
DGC,93.0,HOSE,20231110
DGT,5.5,UPCOM,20231110
DGW,49.45,HOSE,20231110
DHA,45.9,HOSE,20231110
DHB,7.0,UPCOM,20231110
DHC,41.25,HOSE,20231110
DHG,104.3,HOSE,20231110
DHM,7.98,HOSE,20231110
DHT,23.3,HNX,20231110
DIC,1.4,UPCOM,20231110
DID,4.6,UPCOM,20231110
DIG,24.4,HOSE,20231110
DIH,26.1,HNX,20231110
DL1,4.0,HNX,20231110
DLG,2.14,HOSE,20231110
DMC,62.2,HOSE,20231110
DMN,5.5,UPCOM,20231110
DMS,9.4,UPCOM,20231110
DNE,8.3,UPCOM,20231110
DNP,23.0,HNX,20231110
DNW,27.0,UPCOM,20231110
DOC,7.9,UPCOM,20231110
DOP,10.5,UPCOM,20231110
DP1,30.0,UPCOM,20231110
DP2,5.0,UPCOM,20231110
DP3,60.7,HNX,20231110
DPG,38.6,HOSE,20231110
DPH,38.5,UPCOM,20231110
DPM,32.3,HOSE,20231110
DPR,31.2,HOSE,20231110
DPS,0.5,UPCOM,20231110
DQC,15.2,HOSE,20231110
DRC,22.55,HOSE,20231110
DRG,6.2,UPCOM,20231110
DRH,4.85,HOSE,20231110
DRI,7.2,UPCOM,20231110
DRL,65.2,HOSE,20231110
DS3,5.3,HNX,20231110
DSC,18.0,UPCOM,20231110
DSN,54.0,HOSE,20231110
DST,4.0,HNX,20231110
DTA,6.4,HOSE,20231110
DTC,4.3,HNX,20231110
DTD,23.5,HNX,20231110
DTE,4.0,UPCOM,20231110
DTG,18.8,HNX,20231110
DTI,3.2,UPCOM,20231110
DTK,10.7,HNX,20231110
DTL,15.7,HOSE,20231110
DVC,12.5,UPCOM,20231110
DVG,3.1,HNX,20231110
DVM,13.3,HNX,20231110
DVN,18.5,UPCOM,20231110
DVP,59.5,HOSE,20231110
DXG,19.8,HOSE,20231110
DXP,12.5,HNX,20231110
DXS,7.17,HOSE,20231110
DXV,3.65,HOSE,20231110
E12,4.9,UPCOM,20231110
E1VFVN30,19.05,HOSE,20231110
E29,4.8,UPCOM,20231110
EFI,1.6,UPCOM,20231110
EIB,17.75,HOSE,20231110
EIC,23.1,UPCOM,20231110
EID,20.0,HNX,20231110
EIN,3.9,UPCOM,20231110
ELC,23.7,HOSE,20231110
EMS,20.5,UPCOM,20231110
EVE,13.75,HOSE,20231110
EVF,12.85,HOSE,20231110
EVG,5.1,HOSE,20231110
EVS,8.5,HNX,20231110
FCM,4.9,HOSE,20231110
FCN,13.9,HOSE,20231110
FCS,8.0,UPCOM,20231110
FDC,12.4,HOSE,20231110
FHS,25.9,UPCOM,20231110
FIC,12.9,UPCOM,20231110
FID,2.4,HNX,20231110
FIR,20.9,HOSE,20231110
FIT,4.36,HOSE,20231110
FMC,44.8,HOSE,20231110
FOC,72.0,UPCOM,20231110
FOX,51.1,UPCOM,20231110
FPT,91.5,HOSE,20231110
FRT,103.3,HOSE,20231110
FT1,37.0,UPCOM,20231110
FTM,0.6,UPCOM,20231110
FTS,40.05,HOSE,20231110
FUCVREIT,7.03,HOSE,20231110
FUEDCMID,10.6,HOSE,20231110
FUEFCV50,12.66,HOSE,20231110
FUEIP100,8.2,HOSE,20231110
FUEKIV30,7.33,HOSE,20231110
FUEKIVFS,10.33,HOSE,20231110
FUEMAV30,13.24,HOSE,20231110
FUESSV30,13.71,HOSE,20231110
FUESSV50,16.8,HOSE,20231110
FUESSVFL,18.03,HOSE,20231110
FUEVFVND,24.93,HOSE,20231110
FUEVN100,14.99,HOSE,20231110
G20,0.7,UPCOM,20231110
G36,7.2,UPCOM,20231110
GAS,78.7,HOSE,20231110
GCF,14.0,UPCOM,20231110
GDA,24.9,UPCOM,20231110
GDT,23.2,HOSE,20231110
GEE,29.8,UPCOM,20231110
GEG,13.25,HOSE,20231110
GEX,21.85,HOSE,20231110
GGG,3.4,UPCOM,20231110
GHC,26.0,UPCOM,20231110
GIC,15.0,HNX,20231110
GIL,25.0,HOSE,20231110
GKM,34.6,HNX,20231110
GLT,18.9,HNX,20231110
GMC,7.55,HOSE,20231110
GMD,68.9,HOSE,20231110
GMH,10.0,HOSE,20231110
GMX,19.7,HNX,20231110
GPC,3.0,UPCOM,20231110
GSM,18.8,UPCOM,20231110
GSP,11.2,HOSE,20231110
GTA,14.8,HOSE,20231110
GTS,10.0,UPCOM,20231110
GTT,0.4,UPCOM,20231110
GVR,19.35,HOSE,20231110
H11,9.0,UPCOM,20231110
HAC,9.1,UPCOM,20231110
HAF,16.5,UPCOM,20231110
HAG,8.7,HOSE,20231110
HAH,33.05,HOSE,20231110
HAM,26.1,UPCOM,20231110
HAN,11.8,UPCOM,20231110
HAP,4.61,HOSE,20231110
HAR,3.79,HOSE,20231110
HAS,6.35,HOSE,20231110
HAT,34.0,HNX,20231110
HAV,3.2,UPCOM,20231110
HAX,14.0,HOSE,20231110
HBC,7.37,HOSE,20231110
HBS,8.0,HNX,20231110
HCB,23.0,UPCOM,20231110
HCC,9.6,HNX,20231110
HCD,7.58,HOSE,20231110
HCM,28.9,HOSE,20231110
HD2,25.7,UPCOM,20231110
HD6,19.9,UPCOM,20231110
HD8,9.0,UPCOM,20231110
HDA,5.2,HNX,20231110
HDB,18.85,HOSE,20231110
HDC,33.8,HOSE,20231110
HDG,28.0,HOSE,20231110
HDM,25.5,UPCOM,20231110
HDO,0.5,UPCOM,20231110
HDP,15.4,UPCOM,20231110
HEJ,11.0,UPCOM,20231110
HEM,16.4,UPCOM,20231110
HES,15.9,UPCOM,20231110
HFB,8.5,UPCOM,20231110
HFX,2.1,UPCOM,20231110
HHG,2.1,UPCOM,20231110
HHP,10.6,HOSE,20231110
HHS,6.18,HOSE,20231110
HHV,15.2,HOSE,20231110
HID,3.28,HOSE,20231110
HIG,8.4,UPCOM,20231110
HII,5.25,HOSE,20231110
HIO,17.1,UPCOM,20231110
HJC,7.8,UPCOM,20231110
HJS,30.5,HNX,20231110
HKB,0.7,UPCOM,20231110
HKT,3.4,HNX,20231110
HLA,0.5,UPCOM,20231110
HLC,11.5,HNX,20231110
HLD,26.0,HNX,20231110
HLR,15.3,UPCOM,20231110
HLY,9.4,UPCOM,20231110
HMC,10.15,HOSE,20231110
HMH,11.3,HNX,20231110
HMR,7.6,HNX,20231110
HMS,31.2,UPCOM,20231110
HNA,18.3,UPCOM,20231110
HND,14.2,UPCOM,20231110
HNG,3.61,HOSE,20231110
HNI,21.5,UPCOM,20231110
HNM,9.3,UPCOM,20231110
HOM,4.8,HNX,20231110
HOT,14.2,UPCOM,20231110
HPB,16.4,UPCOM,20231110
HPD,21.6,UPCOM,20231110
HPG,26.5,HOSE,20231110
HPP,59.0,UPCOM,20231110
HPT,14.0,UPCOM,20231110
HQC,3.47,HOSE,20231110
HRT,7.2,UPCOM,20231110
HSA,30.3,UPCOM,20231110
HSG,20.65,HOSE,20231110
HSI,1.2,UPCOM,20231110
HSL,9.63,HOSE,20231110
HSM,5.9,UPCOM,20231110
HSP,14.5,UPCOM,20231110
HSV,4.3,UPCOM,20231110
HT1,12.3,HOSE,20231110
HTC,22.2,HNX,20231110
HTE,3.9,UPCOM,20231110
HTG,32.0,HOSE,20231110
HTI,16.75,HOSE,20231110
HTM,10.9,UPCOM,20231110
HTN,16.4,HOSE,20231110
HTP,24.5,HNX,20231110
HTT,1.1,UPCOM,20231110
HTV,9.29,HOSE,20231110
HU3,4.4,UPCOM,20231110
HU4,12.4,UPCOM,20231110
HUB,16.5,HOSE,20231110
HUT,19.7,HNX,20231110
HVA,4.8,UPCOM,20231110
HVH,5.56,HOSE,20231110
HVN,11.05,HOSE,20231110
HVT,47.6,HNX,20231110
HVX,3.1,HOSE,20231110
HWS,12.0,UPCOM,20231110
ICF,2.3,UPCOM,20231110
ICG,7.0,HNX,20231110
ICI,4.9,UPCOM,20231110
ICN,46.1,UPCOM,20231110
ICT,11.5,HOSE,20231110
IDC,48.5,HNX,20231110
IDI,11.0,HOSE,20231110
IDJ,6.6,HNX,20231110
IDV,36.1,HNX,20231110
IFS,28.5,UPCOM,20231110
IJC,13.75,HOSE,20231110
ILA,3.9,UPCOM,20231110
ILB,28.3,HOSE,20231110
ILC,7.2,UPCOM,20231110
ILS,9.5,UPCOM,20231110
IMP,57.6,HOSE,20231110
INN,41.7,HNX,20231110
IPA,14.8,HNX,20231110
ISG,1.9,UPCOM,20231110
ISH,21.6,UPCOM,20231110
ITA,5.47,HOSE,20231110
ITC,9.98,HOSE,20231110
ITD,9.8,HOSE,20231110
ITQ,2.7,HNX,20231110
ITS,3.7,UPCOM,20231110
IVS,9.7,HNX,20231110
JOS,1.1,UPCOM,20231110
JVC,3.23,HOSE,20231110
KBC,30.6,HOSE,20231110
KCB,8.0,UPCOM,20231110
KDC,63.0,HOSE,20231110
KDH,31.35,HOSE,20231110
KDM,18.4,HNX,20231110
KGM,9.0,UPCOM,20231110
KHG,6.11,HOSE,20231110
KHL,0.8,UPCOM,20231110
KHP,9.4,HOSE,20231110
KKC,6.5,HNX,20231110
KLB,11.6,UPCOM,20231110
KMR,3.62,HOSE,20231110
KOS,37.2,HOSE,20231110
KPF,4.93,HOSE,20231110
KSB,24.85,HOSE,20231110
KSD,4.5,HNX,20231110
KSF,40.6,HNX,20231110
KSH,0.6,UPCOM,20231110
KSQ,2.1,HNX,20231110
KSV,33.0,HNX,20231110
KTS,38.4,HNX,20231110
KTT,3.4,HNX,20231110
KVC,2.3,UPCOM,20231110
L10,20.0,HOSE,20231110
L12,5.0,UPCOM,20231110
L14,42.7,HNX,20231110
L18,33.3,HNX,20231110
L35,6.5,UPCOM,20231110
L44,0.6,UPCOM,20231110
L45,3.1,UPCOM,20231110
L62,3.4,HNX,20231110
LAF,12.0,HOSE,20231110
LAS,12.9,HNX,20231110
LBM,47.5,HOSE,20231110
LCG,11.85,HOSE,20231110
LCM,2.7,UPCOM,20231110
LCS,0.9,UPCOM,20231110
LDG,3.8,HOSE,20231110
LDP,15.0,HNX,20231110
LEC,6.95,HOSE,20231110
LGC,52.0,HOSE,20231110
LGL,4.15,HOSE,20231110
LHC,52.7,HNX,20231110
LHG,29.6,HOSE,20231110
LIC,15.9,UPCOM,20231110
LIG,4.0,HNX,20231110
LIX,48.25,HOSE,20231110
LLM,9.4,UPCOM,20231110
LM3,2.8,UPCOM,20231110
LM7,2.4,UPCOM,20231110
LMH,3.0,UPCOM,20231110
LPB,15.3,HOSE,20231110
LPT,6.8,UPCOM,20231110
LQN,2.3,UPCOM,20231110
LSG,11.7,UPCOM,20231110
LSS,11.5,HOSE,20231110
LTC,3.6,UPCOM,20231110
LTG,24.2,UPCOM,20231110
LUT,1.1,UPCOM,20231110
M10,17.5,UPCOM,20231110
MAC,10.2,HNX,20231110
MAS,27.2,HNX,20231110
MBB,18.0,HOSE,20231110
MBG,4.2,HNX,20231110
MBS,20.4,HNX,20231110
MCF,8.3,HNX,20231110
MCG,2.5,UPCOM,20231110
MCH,78.9,UPCOM,20231110
MCM,37.3,UPCOM,20231110
MCO,3.6,HNX,20231110
MDC,10.6,HNX,20231110
MDF,9.0,UPCOM,20231110
MDG,12.8,HOSE,20231110
MEC,7.4,UPCOM,20231110
MED,26.0,HNX,20231110
MEF,3.0,UPCOM,20231110
MEL,6.7,HNX,20231110
MFS,29.3,UPCOM,20231110
MGC,4.7,UPCOM,20231110
MGG,27.3,UPCOM,20231110
MH3,35.0,UPCOM,20231110
MHC,9.17,HOSE,20231110
MIG,17.7,HOSE,20231110
MKP,26.0,UPCOM,20231110
MKV,11.5,HNX,20231110
MLS,11.5,UPCOM,20231110
MML,24.5,UPCOM,20231110
MPC,17.0,UPCOM,20231110
MPT,0.7,UPCOM,20231110
