Ticker,Close,San,Date Time
CHPG2323,0.1,HOSE,20231101
CHPG2324,0.21,HOSE,20231101
CHPG2325,0.18,HOSE,20231101
CHPG2326,0.42,HOSE,20231101
CHPG2327,0.45,HOSE,20231101
CHPG2328,1.07,HOSE,20231101
CHPG2329,1.37,HOSE,20231101
CHPG2330,0.48,HOSE,20231101
CHPG2331,0.66,HOSE,20231101
CHPG2332,0.66,HOSE,20231101
CHPG2333,0.68,HOSE,20231101
CHPG2334,0.54,HOSE,20231101
CHS,9.5,UPCOM,20231101
CIA,9.9,HNX,20231101
CIG,5.87,HOSE,20231101
CII,14.55,HOSE,20231101
CKA,37.6,UPCOM,20231101
CKD,23.5,UPCOM,20231101
CKG,20.8,HOSE,20231101
CLC,34.9,HOSE,20231101
CLH,24.2,HNX,20231101
CLL,33.5,HOSE,20231101
CLX,13.6,UPCOM,20231101
CMBB2305,0.5,HOSE,20231101
CMBB2306,1.58,HOSE,20231101
CMBB2307,0.14,HOSE,20231101
CMBB2308,0.25,HOSE,20231101
CMBB2309,0.4,HOSE,20231101
CMBB2310,0.47,HOSE,20231101
CMBB2311,0.89,HOSE,20231101
CMBB2312,1.13,HOSE,20231101
CMBB2313,0.41,HOSE,20231101
CMBB2314,0.62,HOSE,20231101
CMBB2315,0.88,HOSE,20231101
CMC,5.3,HNX,20231101
CMD,17.3,UPCOM,20231101
CMG,43.5,HOSE,20231101
CMM,6.7,UPCOM,20231101
CMS,18.4,HNX,20231101
CMSN2302,1.09,HOSE,20231101
CMSN2304,0.06,HOSE,20231101
CMSN2305,0.29,HOSE,20231101
CMSN2306,0.22,HOSE,20231101
CMSN2307,0.5,HOSE,20231101
CMSN2308,0.03,HOSE,20231101
CMSN2309,0.07,HOSE,20231101
CMSN2310,0.1,HOSE,20231101
CMSN2311,0.48,HOSE,20231101
CMSN2312,0.2,HOSE,20231101
CMSN2313,0.66,HOSE,20231101
CMT,11.2,UPCOM,20231101
CMV,8.81,HOSE,20231101
CMWG2302,0.02,HOSE,20231101
CMWG2304,0.38,HOSE,20231101
CMWG2305,1.23,HOSE,20231101
CMWG2306,0.05,HOSE,20231101
CMWG2307,0.2,HOSE,20231101
CMWG2308,0.1,HOSE,20231101
CMWG2309,0.23,HOSE,20231101
CMWG2310,0.4,HOSE,20231101
CMWG2311,0.15,HOSE,20231101
CMWG2312,0.42,HOSE,20231101
CMWG2313,0.48,HOSE,20231101
CMWG2314,0.44,HOSE,20231101
CMX,7.68,HOSE,20231101
CNC,29.0,UPCOM,20231101
CNG,26.15,HOSE,20231101
CNT,19.5,UPCOM,20231101
CNVL2302,0.07,HOSE,20231101
CNVL2303,0.69,HOSE,20231101
CNVL2304,0.26,HOSE,20231101
CNVL2305,1.02,HOSE,20231101
COM,29.4,HOSE,20231101
CPDR2302,0.68,HOSE,20231101
CPDR2303,1.01,HOSE,20231101
CPDR2304,0.99,HOSE,20231101
CPDR2305,1.28,HOSE,20231101
CPOW2302,0.04,HOSE,20231101
CPOW2303,0.1,HOSE,20231101
CPOW2304,0.13,HOSE,20231101
CPOW2305,0.15,HOSE,20231101
CPOW2306,0.32,HOSE,20231101
CPOW2307,0.05,HOSE,20231101
CPOW2308,0.26,HOSE,20231101
CPOW2309,0.33,HOSE,20231101
CPOW2310,0.24,HOSE,20231101
CPOW2311,0.15,HOSE,20231101
CQN,30.0,UPCOM,20231101
CRC,5.23,HOSE,20231101
CRE,6.9,HOSE,20231101
CSC,27.0,HNX,20231101
CSI,27.2,UPCOM,20231101
CSM,12.1,HOSE,20231101
CST,15.1,UPCOM,20231101
CSTB2303,2.83,HOSE,20231101
CSTB2305,0.37,HOSE,20231101
CSTB2306,2.0,HOSE,20231101
CSTB2308,0.3,HOSE,20231101
CSTB2309,0.28,HOSE,20231101
CSTB2310,0.48,HOSE,20231101
CSTB2311,0.68,HOSE,20231101
CSTB2312,0.64,HOSE,20231101
CSTB2313,0.74,HOSE,20231101
CSTB2314,0.37,HOSE,20231101
CSTB2315,0.35,HOSE,20231101
CSTB2316,0.49,HOSE,20231101
CSTB2317,0.34,HOSE,20231101
CSTB2318,0.67,HOSE,20231101
CSTB2319,0.72,HOSE,20231101
CSTB2320,0.27,HOSE,20231101
CSTB2321,0.58,HOSE,20231101
CSTB2322,0.94,HOSE,20231101
CSTB2323,0.8,HOSE,20231101
CSTB2324,0.8,HOSE,20231101
CSTB2325,1.1,HOSE,20231101
CSTB2327,0.68,HOSE,20231101
CSTB2328,0.67,HOSE,20231101
CSV,34.35,HOSE,20231101
CTCB2302,1.4,HOSE,20231101
CTCB2303,0.05,HOSE,20231101
CTCB2304,0.21,HOSE,20231101
CTCB2305,0.4,HOSE,20231101
CTCB2306,0.93,HOSE,20231101
CTCB2307,0.91,HOSE,20231101
CTCB2310,0.5,HOSE,20231101
CTD,50.3,HOSE,20231101
CTF,29.8,HOSE,20231101
CTG,27.4,HOSE,20231101
CTI,14.0,HOSE,20231101
CTP,4.5,HNX,20231101
CTPB2303,0.23,HOSE,20231101
CTR,73.6,HOSE,20231101
CTS,20.75,HOSE,20231101
CTW,16.0,UPCOM,20231101
CVHM2302,0.93,HOSE,20231101
CVHM2304,0.04,HOSE,20231101
CVHM2305,0.25,HOSE,20231101
CVHM2306,0.27,HOSE,20231101
CVHM2307,0.33,HOSE,20231101
CVHM2308,0.02,HOSE,20231101
CVHM2309,0.08,HOSE,20231101
CVHM2310,0.08,HOSE,20231101
CVHM2311,0.36,HOSE,20231101
CVHM2312,0.27,HOSE,20231101
CVHM2313,0.46,HOSE,20231101
CVIB2302,0.88,HOSE,20231101
CVIB2303,0.08,HOSE,20231101
CVIB2304,0.72,HOSE,20231101
CVIB2305,0.55,HOSE,20231101
CVIC2302,0.04,HOSE,20231101
CVIC2303,0.26,HOSE,20231101
CVIC2304,0.47,HOSE,20231101
CVIC2305,0.25,HOSE,20231101
CVIC2306,0.51,HOSE,20231101
CVIC2307,0.08,HOSE,20231101
CVIC2308,0.47,HOSE,20231101
CVIC2309,0.51,HOSE,20231101
CVN,3.2,HNX,20231101
CVNM2303,0.51,HOSE,20231101
CVNM2304,0.9,HOSE,20231101
CVNM2305,0.71,HOSE,20231101
CVNM2306,1.12,HOSE,20231101
CVNM2307,0.2,HOSE,20231101
CVNM2308,1.17,HOSE,20231101
CVNM2309,0.2,HOSE,20231101
CVNM2310,1.02,HOSE,20231101
CVNM2311,1.49,HOSE,20231101
CVPB2304,0.28,HOSE,20231101
CVPB2305,1.46,HOSE,20231101
CVPB2306,0.72,HOSE,20231101
CVPB2307,0.14,HOSE,20231101
CVPB2308,0.27,HOSE,20231101
CVPB2309,0.44,HOSE,20231101
CVPB2310,0.75,HOSE,20231101
CVPB2311,1.48,HOSE,20231101
CVPB2312,1.77,HOSE,20231101
CVPB2314,0.66,HOSE,20231101
CVPB2315,0.61,HOSE,20231101
CVRE2303,0.61,HOSE,20231101
CVRE2305,0.11,HOSE,20231101
CVRE2306,0.17,HOSE,20231101
CVRE2307,0.13,HOSE,20231101
CVRE2308,0.31,HOSE,20231101
CVRE2309,0.03,HOSE,20231101
CVRE2310,0.07,HOSE,20231101
CVRE2311,0.13,HOSE,20231101
CVRE2312,0.47,HOSE,20231101
CVRE2313,0.54,HOSE,20231101
CVRE2314,0.15,HOSE,20231101
CVRE2315,0.33,HOSE,20231101
CVT,33.3,HOSE,20231101
CX8,6.5,HNX,20231101
D11,12.7,HNX,20231101
D2D,24.1,HOSE,20231101
DAE,17.4,HNX,20231101
DAG,3.08,HOSE,20231101
DAH,3.73,HOSE,20231101
DAN,28.0,UPCOM,20231101
DAS,10.5,UPCOM,20231101
DBC,18.6,HOSE,20231101
DBD,58.7,HOSE,20231101
DBM,33.0,UPCOM,20231101
DBT,11.5,HOSE,20231101
DC2,4.8,HNX,20231101
DC4,8.95,HOSE,20231101
DCL,22.5,HOSE,20231101
DCM,28.0,HOSE,20231101
DDG,5.7,HNX,20231101
DDN,7.7,UPCOM,20231101
DDV,8.7,UPCOM,20231101
DFC,18.0,UPCOM,20231101
DFF,9.0,UPCOM,20231101
DGC,80.3,HOSE,20231101
DGT,5.0,UPCOM,20231101
DGW,43.8,HOSE,20231101
DHA,42.3,HOSE,20231101
DHC,38.4,HOSE,20231101
DHD,23.0,UPCOM,20231101
DHG,102.5,HOSE,20231101
DHM,7.46,HOSE,20231101
DHT,21.1,HNX,20231101
DID,4.1,UPCOM,20231101
DIG,20.6,HOSE,20231101
DIH,24.7,HNX,20231101
DL1,3.6,HNX,20231101
DLG,2.0,HOSE,20231101
DM7,23.0,UPCOM,20231101
DMC,61.7,HOSE,20231101
DMN,5.7,UPCOM,20231101
DNA,22.0,UPCOM,20231101
DNC,37.8,HNX,20231101
DNL,27.0,UPCOM,20231101
DNM,16.9,UPCOM,20231101
DNP,21.6,HNX,20231101
DNW,27.3,UPCOM,20231101
DOC,7.9,UPCOM,20231101
DP1,30.0,UPCOM,20231101
DP3,61.0,HNX,20231101
DPG,33.45,HOSE,20231101
DPM,28.85,HOSE,20231101
DPR,29.55,HOSE,20231101
DQC,15.4,HOSE,20231101
DRC,21.8,HOSE,20231101
DRH,4.0,HOSE,20231101
DRI,6.8,UPCOM,20231101
DRL,65.0,HOSE,20231101
DS3,5.6,HNX,20231101
DSC,15.1,UPCOM,20231101
DSN,52.2,HOSE,20231101
DST,3.7,HNX,20231101
DTA,6.42,HOSE,20231101
DTC,4.3,HNX,20231101
DTD,19.2,HNX,20231101
DTG,19.9,HNX,20231101
DTI,3.0,UPCOM,20231101
DTK,10.6,HNX,20231101
DTL,14.8,HOSE,20231101
DTP,112.0,UPCOM,20231101
DTV,38.0,UPCOM,20231101
DVG,2.9,HNX,20231101
DVM,14.0,HNX,20231101
DVN,17.4,UPCOM,20231101
DVP,61.0,HOSE,20231101
DWS,11.2,UPCOM,20231101
DXG,16.85,HOSE,20231101
DXP,11.5,HNX,20231101
DXS,5.6,HOSE,20231101
DXV,3.69,HOSE,20231101
E1VFVN30,18.3,HOSE,20231101
E29,5.9,UPCOM,20231101
EIB,17.15,HOSE,20231101
EIC,22.5,UPCOM,20231101
EID,19.0,HNX,20231101
EIN,3.6,UPCOM,20231101
ELC,21.05,HOSE,20231101
EVE,13.5,HOSE,20231101
EVF,11.0,HOSE,20231101
EVG,4.38,HOSE,20231101
EVS,7.2,HNX,20231101
FCM,4.69,HOSE,20231101
FCN,11.9,HOSE,20231101
FCS,8.0,UPCOM,20231101
FDC,11.4,HOSE,20231101
FIC,11.8,UPCOM,20231101
FID,2.1,HNX,20231101
FIR,21.4,HOSE,20231101
FIT,3.96,HOSE,20231101
FMC,41.45,HOSE,20231101
FOC,74.0,UPCOM,20231101
FOX,46.0,UPCOM,20231101
FPT,85.4,HOSE,20231101
FRC,22.5,UPCOM,20231101
FRT,88.0,HOSE,20231101
FTS,34.0,HOSE,20231101
FUCVREIT,7.34,HOSE,20231101
FUEDCMID,9.23,HOSE,20231101
FUEFCV50,12.42,HOSE,20231101
FUEIP100,7.76,HOSE,20231101
FUEKIV30,6.91,HOSE,20231101
FUEKIVFS,9.82,HOSE,20231101
FUEMAV30,12.45,HOSE,20231101
FUEMAVND,10.0,HOSE,20231101
FUESSV30,12.96,HOSE,20231101
FUESSV50,15.8,HOSE,20231101
FUESSVFL,16.92,HOSE,20231101
FUEVFVND,23.17,HOSE,20231101
FUEVN100,14.01,HOSE,20231101
G36,6.6,UPCOM,20231101
GAS,76.9,HOSE,20231101
GDA,22.4,UPCOM,20231101
GDT,22.8,HOSE,20231101
GEE,27.0,UPCOM,20231101
GEG,12.15,HOSE,20231101
GEX,18.05,HOSE,20231101
GHC,25.5,UPCOM,20231101
GIC,15.3,HNX,20231101
GIL,21.85,HOSE,20231101
GKM,33.9,HNX,20231101
GLT,18.9,HNX,20231101
GMC,7.5,HOSE,20231101
GMD,61.8,HOSE,20231101
GMX,19.5,HNX,20231101
GND,29.4,UPCOM,20231101
GSP,10.65,HOSE,20231101
GTA,15.35,HOSE,20231101
GTD,11.1,UPCOM,20231101
GTS,10.0,UPCOM,20231101
GVR,17.3,HOSE,20231101
GVT,73.6,UPCOM,20231101
HAC,8.8,UPCOM,20231101
HAF,19.8,UPCOM,20231101
HAG,8.16,HOSE,20231101
HAH,28.95,HOSE,20231101
HAN,9.7,UPCOM,20231101
HAP,4.5,HOSE,20231101
HAR,3.46,HOSE,20231101
HAS,6.51,HOSE,20231101
HAT,37.2,HNX,20231101
HAV,3.4,UPCOM,20231101
HAX,13.15,HOSE,20231101
HBC,6.54,HOSE,20231101
HBD,13.9,UPCOM,20231101
HBS,6.6,HNX,20231101
HCB,20.0,UPCOM,20231101
HCC,9.4,HNX,20231101
HCD,7.4,HOSE,20231101
HCM,26.0,HOSE,20231101
HCT,7.7,HNX,20231101
HD2,25.0,UPCOM,20231101
HD6,17.6,UPCOM,20231101
HD8,8.6,UPCOM,20231101
HDA,4.6,HNX,20231101
HDB,17.25,HOSE,20231101
HDC,30.5,HOSE,20231101
HDG,25.55,HOSE,20231101
HDM,26.0,UPCOM,20231101
HDW,12.4,UPCOM,20231101
HEM,16.9,UPCOM,20231101
HHG,1.9,UPCOM,20231101
HHP,9.7,HOSE,20231101
HHS,5.31,HOSE,20231101
HHV,13.5,HOSE,20231101
HID,2.96,HOSE,20231101
HIG,8.0,UPCOM,20231101
HII,5.0,HOSE,20231101
HIO,15.4,UPCOM,20231101
HJC,6.6,UPCOM,20231101
HJS,31.1,HNX,20231101
HKT,3.5,HNX,20231101
HLC,11.0,HNX,20231101
HLD,24.5,HNX,20231101
HMC,10.0,HOSE,20231101
HMH,11.0,HNX,20231101
HMR,7.6,HNX,20231101
HMS,29.2,UPCOM,20231101
HNA,17.8,UPCOM,20231101
HND,13.4,UPCOM,20231101
HNF,25.0,UPCOM,20231101
HNG,3.38,HOSE,20231101
HNM,8.7,UPCOM,20231101
HOM,4.9,HNX,20231101
HOT,15.2,UPCOM,20231101
HPB,16.4,UPCOM,20231101
HPD,21.2,UPCOM,20231101
HPG,23.95,HOSE,20231101
HPI,19.0,UPCOM,20231101
HPP,57.5,UPCOM,20231101
HPT,13.3,UPCOM,20231101
HQC,3.05,HOSE,20231101
HRC,50.1,HOSE,20231101
HRT,6.3,UPCOM,20231101
HSG,17.7,HOSE,20231101
HSL,9.15,HOSE,20231101
HSM,5.9,UPCOM,20231101
HSP,13.1,UPCOM,20231101
HSV,4.3,UPCOM,20231101
HT1,11.1,HOSE,20231101
HTC,20.2,HNX,20231101
HTE,3.8,UPCOM,20231101
HTI,16.85,HOSE,20231101
HTN,14.45,HOSE,20231101
HTP,24.5,HNX,20231101
HTV,9.19,HOSE,20231101
HU1,6.88,HOSE,20231101
HU3,3.5,UPCOM,20231101
HU4,11.9,UPCOM,20231101
HU6,5.9,UPCOM,20231101
HUB,16.15,HOSE,20231101
HUT,17.5,HNX,20231101
HVH,5.32,HOSE,20231101
HVN,10.25,HOSE,20231101
HVT,45.2,HNX,20231101
HVX,3.02,HOSE,20231101
HWS,11.8,UPCOM,20231101
ICC,25.4,UPCOM,20231101
ICF,2.1,UPCOM,20231101
ICG,6.7,HNX,20231101
ICN,45.8,UPCOM,20231101
ICT,12.5,HOSE,20231101
IDC,43.0,HNX,20231101
IDI,9.75,HOSE,20231101
IDJ,5.7,HNX,20231101
IDV,34.1,HNX,20231101
IFS,28.1,UPCOM,20231101
IJC,12.0,HOSE,20231101
ILA,3.2,UPCOM,20231101
ILB,30.25,HOSE,20231101
ILC,7.6,UPCOM,20231101
ILS,9.5,UPCOM,20231101
IMP,57.0,HOSE,20231101
INN,41.4,HNX,20231101
IPA,13.2,HNX,20231101
ISH,20.5,UPCOM,20231101
ITA,4.81,HOSE,20231101
ITC,8.39,HOSE,20231101
ITD,9.0,HOSE,20231101
ITQ,2.5,HNX,20231101
ITS,3.9,UPCOM,20231101
IVS,8.4,HNX,20231101
JVC,2.96,HOSE,20231101
KBC,26.7,HOSE,20231101
KCB,7.6,UPCOM,20231101
KDC,63.5,HOSE,20231101
KDH,28.6,HOSE,20231101
KDM,19.4,HNX,20231101
KGM,8.3,UPCOM,20231101
KHG,5.16,HOSE,20231101
KHP,8.67,HOSE,20231101
KHS,9.9,HNX,20231101
KHW,16.1,UPCOM,20231101
KIP,9.9,UPCOM,20231101
KLB,11.1,UPCOM,20231101
KMR,3.53,HOSE,20231101
KOS,38.55,HOSE,20231101
KPF,4.59,HOSE,20231101
KSB,21.35,HOSE,20231101
KSD,4.7,HNX,20231101
KSF,40.4,HNX,20231101
KSQ,1.9,HNX,20231101
KSV,33.7,HNX,20231101
KTS,32.7,HNX,20231101
KTT,3.3,HNX,20231101
KVC,2.1,UPCOM,20231101
L12,4.9,UPCOM,20231101
L14,37.0,HNX,20231101
L18,29.6,HNX,20231101
L45,3.1,UPCOM,20231101
LAF,12.35,HOSE,20231101
LAI,39.2,UPCOM,20231101
LAS,12.2,HNX,20231101
LBE,17.1,HNX,20231101
LBM,47.1,HOSE,20231101
LCG,9.99,HOSE,20231101
LCM,2.5,UPCOM,20231101
LDG,3.36,HOSE,20231101
LDP,14.8,HNX,20231101
LEC,7.05,HOSE,20231101
LG9,11.0,UPCOM,20231101
LGL,3.74,HOSE,20231101
LHG,26.7,HOSE,20231101
LIC,14.1,UPCOM,20231101
LIG,3.6,HNX,20231101
LIX,46.05,HOSE,20231101
LKW,34.5,UPCOM,20231101
LLM,7.5,UPCOM,20231101
LM7,2.5,UPCOM,20231101
LM8,13.0,HOSE,20231101
LMH,2.8,UPCOM,20231101
LPB,15.1,HOSE,20231101
LPT,7.0,UPCOM,20231101
LSG,11.8,UPCOM,20231101
LSS,10.0,HOSE,20231101
LTG,20.7,UPCOM,20231101
MAC,9.8,HNX,20231101
MBB,17.2,HOSE,20231101
MBG,3.8,HNX,20231101
MBS,17.3,HNX,20231101
MCF,8.3,HNX,20231101
MCG,2.1,UPCOM,20231101
MCH,74.0,UPCOM,20231101
MCM,37.0,UPCOM,20231101
MCO,3.6,HNX,20231101
MCP,34.0,HOSE,20231101
MDC,10.3,HNX,20231101
MDF,8.0,UPCOM,20231101
MEL,6.9,HNX,20231101
MFS,27.5,UPCOM,20231101
MGC,5.7,UPCOM,20231101
MGG,28.0,UPCOM,20231101
MHC,7.9,HOSE,20231101
MIC,12.7,UPCOM,20231101
MIE,8.0,UPCOM,20231101
MIG,16.45,HOSE,20231101
MKP,25.3,UPCOM,20231101
MKV,9.7,HNX,20231101
MLS,10.7,UPCOM,20231101
MML,22.5,UPCOM,20231101
MPC,16.3,UPCOM,20231101
MRF,36.5,UPCOM,20231101
MSB,12.6,HOSE,20231101
MSH,34.5,HOSE,20231101
MSN,59.5,HOSE,20231101
MSR,13.9,UPCOM,20231101
MST,4.6,HNX,20231101
MTA,3.9,UPCOM,20231101
MTG,7.5,UPCOM,20231101
MTH,12.0,UPCOM,20231101
MTL,4.4,UPCOM,20231101
MTP,9.2,UPCOM,20231101
MTS,11.2,UPCOM,20231101
MVB,19.3,HNX,20231101
MVC,11.9,UPCOM,20231101
MWG,35.1,HOSE,20231101
NAB,13.5,UPCOM,20231101
NAF,14.45,HOSE,20231101
NAG,9.5,HNX,20231101
NAU,4.7,UPCOM,20231101
NAV,14.85,HOSE,20231101
NBB,19.6,HOSE,20231101
NBC,10.5,HNX,20231101
NBE,11.8,UPCOM,20231101
NBP,13.5,HNX,20231101
NBT,13.0,UPCOM,20231101
NBW,22.5,HNX,20231101
NCT,85.2,HOSE,20231101
ND2,26.3,UPCOM,20231101
NDN,9.0,HNX,20231101
NDP,18.7,UPCOM,20231101
NDT,5.7,UPCOM,20231101
NDX,6.5,HNX,20231101
NED,4.6,UPCOM,20231101
NET,59.0,HNX,20231101
NHA,14.1,HOSE,20231101
NHH,18.0,HOSE,20231101
NHT,11.9,HOSE,20231101
NKG,17.9,HOSE,20231101
NLG,30.3,HOSE,20231101
NNC,19.1,HOSE,20231101
NO1,8.83,HOSE,20231101
NRC,4.7,HNX,20231101
NSC,68.1,HOSE,20231101
NSH,4.4,HNX,20231101
NSL,19.5,UPCOM,20231101
NST,8.0,HNX,20231101
NT2,22.85,HOSE,20231101
NTC,181.4,UPCOM,20231101
NTL,22.8,HOSE,20231101
NTP,36.7,HNX,20231101
NTT,6.9,UPCOM,20231101
NTW,16.6,UPCOM,20231101
NVB,9.9,HNX,20231101
NVL,13.1,HOSE,20231101
NVT,7.5,HOSE,20231101
NWT,5.5,UPCOM,20231101
NXT,13.9,UPCOM,20231101
OCB,12.8,HOSE,20231101
OCH,6.7,HNX,20231101
ODE,43.2,UPCOM,20231101
OGC,7.15,HOSE,20231101
OIL,10.0,UPCOM,20231101
ONE,5.3,HNX,20231101
OPC,22.9,HOSE,20231101
ORS,14.4,HOSE,20231101
PAC,25.0,HOSE,20231101
PAN,17.7,HOSE,20231101
PAP,14.5,UPCOM,20231101
PAS,4.0,UPCOM,20231101
PAT,90.5,UPCOM,20231101
PBC,10.2,UPCOM,20231101
PBP,11.0,HNX,20231101
PC1,24.6,HOSE,20231101
PCC,17.0,UPCOM,20231101
PCE,18.6,HNX,20231101
PCG,7.3,HNX,20231101
PCH,7.8,HNX,20231101
PCT,7.0,HNX,20231101
PDB,9.6,HNX,20231101
PDC,5.8,UPCOM,20231101
PDR,21.0,HOSE,20231101
PDV,10.2,UPCOM,20231101
PEQ,40.0,UPCOM,20231101
PET,21.4,HOSE,20231101
PFL,2.7,UPCOM,20231101
PGB,23.6,UPCOM,20231101
PGC,14.0,HOSE,20231101
PGD,35.45,HOSE,20231101
PGN,7.9,HNX,20231101
PGS,29.5,HNX,20231101
PGT,3.2,HNX,20231101
PGV,20.9,HOSE,20231101
PHC,6.05,HOSE,20231101
PHP,21.2,UPCOM,20231101
PHR,43.05,HOSE,20231101
PIA,23.6,HNX,20231101
PIC,14.0,HNX,20231101
PIT,7.3,HOSE,20231101
PJC,22.5,HNX,20231101
PJT,9.51,HOSE,20231101
PLA,6.2,UPCOM,20231101
PLC,26.2,HNX,20231101
PLP,3.75,HOSE,20231101
PLX,32.3,HOSE,20231101
PMB,9.7,HNX,20231101
