Ticker,Close,San,Date Time
ORS,15.45,HOSE,20231103
PAC,25.0,HOSE,20231103
PAI,10.1,UPCOM,20231103
PAN,18.2,HOSE,20231103
PAP,14.3,UPCOM,20231103
PAS,4.2,UPCOM,20231103
PAT,93.0,UPCOM,20231103
PBC,10.2,UPCOM,20231103
PBP,11.4,HNX,20231103
PC1,26.5,HOSE,20231103
PCC,17.0,UPCOM,20231103
PCE,19.5,HNX,20231103
PCF,5.2,UPCOM,20231103
PCH,8.6,HNX,20231103
PCM,12.9,UPCOM,20231103
PCT,7.1,HNX,20231103
PDB,9.4,HNX,20231103
PDC,6.0,UPCOM,20231103
PDR,22.55,HOSE,20231103
PDV,10.7,UPCOM,20231103
PEQ,39.0,UPCOM,20231103
PET,22.8,HOSE,20231103
PFL,3.0,UPCOM,20231103
PGB,24.9,UPCOM,20231103
PGC,14.25,HOSE,20231103
PGD,36.2,HOSE,20231103
PGI,24.0,HOSE,20231103
PGN,8.0,HNX,20231103
PGS,28.0,HNX,20231103
PGT,3.2,HNX,20231103
PGV,21.35,HOSE,20231103
PHC,6.6,HOSE,20231103
PHP,21.5,UPCOM,20231103
PHR,44.8,HOSE,20231103
PHS,10.5,UPCOM,20231103
PIA,25.8,HNX,20231103
PIC,13.4,HNX,20231103
PID,2.3,UPCOM,20231103
PIT,7.3,HOSE,20231103
PIV,1.2,UPCOM,20231103
PJT,10.25,HOSE,20231103
PLA,6.5,UPCOM,20231103
PLC,28.6,HNX,20231103
PLP,4.08,HOSE,20231103
PLX,33.1,HOSE,20231103
PMB,10.0,HNX,20231103
PMC,90.0,HNX,20231103
PMG,7.6,HOSE,20231103
PMP,11.6,HNX,20231103
PMS,30.0,HNX,20231103
PNC,9.9,HOSE,20231103
PNJ,73.8,HOSE,20231103
PNP,16.9,UPCOM,20231103
PNT,7.3,UPCOM,20231103
POM,4.62,HOSE,20231103
POS,12.2,UPCOM,20231103
POT,16.0,HNX,20231103
POW,11.1,HOSE,20231103
PPC,12.85,HOSE,20231103
PPH,24.7,UPCOM,20231103
PPI,0.5,UPCOM,20231103
PPP,14.5,HNX,20231103
PPS,10.5,HNX,20231103
PPT,11.0,HNX,20231103
PRE,17.1,HNX,20231103
PRO,3.7,UPCOM,20231103
PRT,10.5,UPCOM,20231103
PSB,6.0,UPCOM,20231103
PSD,16.9,HNX,20231103
PSE,10.8,HNX,20231103
PSG,1.1,UPCOM,20231103
PSH,9.2,HOSE,20231103
PSI,8.4,HNX,20231103
PSP,6.5,UPCOM,20231103
PSW,8.5,HNX,20231103
PTB,55.0,HOSE,20231103
PTC,5.4,HOSE,20231103
PTI,37.0,HNX,20231103
PTL,3.99,HOSE,20231103
PTS,8.3,HNX,20231103
PTV,4.1,UPCOM,20231103
PV2,2.8,HNX,20231103
PVA,0.6,UPCOM,20231103
PVB,19.1,HNX,20231103
PVC,13.7,HNX,20231103
PVD,25.75,HOSE,20231103
PVE,2.1,UPCOM,20231103
PVG,9.3,HNX,20231103
PVH,0.9,UPCOM,20231103
PVI,45.1,HNX,20231103
PVL,2.9,UPCOM,20231103
PVM,11.9,UPCOM,20231103
PVO,5.5,UPCOM,20231103
PVP,13.3,HOSE,20231103
PVR,1.2,UPCOM,20231103
PVS,34.9,HNX,20231103
PVT,23.8,HOSE,20231103
PVV,1.2,UPCOM,20231103
PVX,2.4,UPCOM,20231103
PVY,3.2,UPCOM,20231103
PWA,4.0,UPCOM,20231103
PXA,1.2,UPCOM,20231103
PXI,2.6,UPCOM,20231103
PXL,7.3,UPCOM,20231103
PXM,0.7,UPCOM,20231103
PXS,4.6,UPCOM,20231103
PXT,3.7,UPCOM,20231103
QBS,2.29,HOSE,20231103
QCG,10.6,HOSE,20231103
QHW,25.5,UPCOM,20231103
QNC,7.4,UPCOM,20231103
QNS,46.6,UPCOM,20231103
QNT,10.9,UPCOM,20231103
QSP,21.5,UPCOM,20231103
QST,17.0,HNX,20231103
QTP,13.8,UPCOM,20231103
RAL,103.7,HOSE,20231103
RCD,1.8,UPCOM,20231103
RCL,12.3,HNX,20231103
RDP,9.79,HOSE,20231103
REE,53.0,HOSE,20231103
RGC,5.2,UPCOM,20231103
RIC,4.6,UPCOM,20231103
RTB,18.0,UPCOM,20231103
S12,1.7,UPCOM,20231103
S55,47.2,HNX,20231103
S96,0.5,UPCOM,20231103
S99,8.6,HNX,20231103
SAB,63.9,HOSE,20231103
SAC,8.5,UPCOM,20231103
SAF,51.9,HNX,20231103
SAM,6.2,HOSE,20231103
SAS,25.8,UPCOM,20231103
SAV,14.3,HOSE,20231103
SBA,24.4,HOSE,20231103
SBS,6.5,UPCOM,20231103
SBT,13.95,HOSE,20231103
SBV,9.62,HOSE,20231103
SCD,15.0,HOSE,20231103
SCG,65.6,HNX,20231103
SCI,12.1,HNX,20231103
SCJ,4.0,UPCOM,20231103
SCL,19.0,UPCOM,20231103
SCR,6.39,HOSE,20231103
SCS,63.0,HOSE,20231103
SCY,13.0,UPCOM,20231103
SD2,4.0,UPCOM,20231103
SD3,4.4,UPCOM,20231103
SD4,3.1,UPCOM,20231103
SD5,7.4,HNX,20231103
SD6,3.7,HNX,20231103
SD9,8.0,HNX,20231103
SDA,5.5,HNX,20231103
SDB,0.6,UPCOM,20231103
SDD,2.0,UPCOM,20231103
SDG,25.0,HNX,20231103
SDN,28.0,HNX,20231103
SDP,0.9,UPCOM,20231103
SDT,4.0,HNX,20231103
SDV,28.2,UPCOM,20231103
SDY,1.9,UPCOM,20231103
SEB,41.5,HNX,20231103
SFC,18.5,HOSE,20231103
SFG,8.2,HOSE,20231103
SFI,31.85,HOSE,20231103
SGB,13.3,UPCOM,20231103
SGC,56.1,HNX,20231103
SGI,14.5,UPCOM,20231103
SGN,67.2,HOSE,20231103
SGP,16.6,UPCOM,20231103
SGR,19.0,HOSE,20231103
SGS,17.3,UPCOM,20231103
SGT,11.95,HOSE,20231103
SHA,4.72,HOSE,20231103
SHB,10.7,HOSE,20231103
SHC,10.3,UPCOM,20231103
SHE,10.5,HNX,20231103
SHG,2.0,UPCOM,20231103
SHI,13.75,HOSE,20231103
SHN,6.9,HNX,20231103
SHP,28.55,HOSE,20231103
SHS,15.3,HNX,20231103
SID,13.2,UPCOM,20231103
SIG,6.0,UPCOM,20231103
SIP,53.7,HOSE,20231103
SJ1,15.1,HNX,20231103
SJC,13.8,UPCOM,20231103
SJD,14.5,HOSE,20231103
SJF,2.23,HOSE,20231103
SJM,5.9,UPCOM,20231103
SJS,61.6,HOSE,20231103
SKG,13.5,HOSE,20231103
SKH,26.0,UPCOM,20231103
SKN,8.5,UPCOM,20231103
SKV,40.0,UPCOM,20231103
SLS,155.3,HNX,20231103
SMA,9.66,HOSE,20231103
SMB,36.75,HOSE,20231103
SMC,9.52,HOSE,20231103
SMT,6.2,HNX,20231103
SNZ,26.9,UPCOM,20231103
SPC,14.0,HNX,20231103
SPI,3.4,HNX,20231103
SPM,12.05,HOSE,20231103
SRA,3.4,HNX,20231103
SRB,2.1,UPCOM,20231103
SRC,28.0,HOSE,20231103
SRF,7.62,HOSE,20231103
SRT,5.2,UPCOM,20231103
SSB,24.3,HOSE,20231103
SSH,63.8,UPCOM,20231103
SSI,28.9,HOSE,20231103
SSN,1.3,UPCOM,20231103
ST8,17.45,HOSE,20231103
STB,28.5,HOSE,20231103
STG,47.5,HOSE,20231103
STH,14.1,UPCOM,20231103
STK,26.5,HOSE,20231103
STT,1.8,UPCOM,20231103
SVD,2.31,HOSE,20231103
SVG,3.1,UPCOM,20231103
SVN,3.8,HNX,20231103
SVT,10.5,HOSE,20231103
SWC,24.1,UPCOM,20231103
SZB,31.4,HNX,20231103
SZC,34.25,HOSE,20231103
SZE,11.0,UPCOM,20231103
SZG,35.0,UPCOM,20231103
SZL,52.3,HOSE,20231103
TA3,6.7,UPCOM,20231103
TA9,11.5,HNX,20231103
TAR,9.0,HNX,20231103
TBH,30.7,UPCOM,20231103
TBT,3.3,UPCOM,20231103
TC6,7.0,HNX,20231103
TCB,31.0,HOSE,20231103
TCD,6.72,HOSE,20231103
TCH,11.2,HOSE,20231103
TCI,10.0,UPCOM,20231103
TCL,37.0,HOSE,20231103
TCM,41.75,HOSE,20231103
TCO,10.35,HOSE,20231103
TCR,3.29,HOSE,20231103
TCT,23.25,HOSE,20231103
TCW,27.0,UPCOM,20231103
TDB,37.6,UPCOM,20231103
TDC,9.12,HOSE,20231103
TDF,16.0,UPCOM,20231103
TDG,3.91,HOSE,20231103
TDH,4.7,HOSE,20231103
TDM,41.1,HOSE,20231103
TDN,9.3,HNX,20231103
TDP,30.85,HOSE,20231103
TDS,9.9,UPCOM,20231103
TDT,6.9,HNX,20231103
TED,40.0,UPCOM,20231103
TEG,9.8,HOSE,20231103
TEL,12.1,UPCOM,20231103
TFC,7.0,HNX,20231103
THB,8.9,HNX,20231103
THD,36.3,HNX,20231103
THG,40.35,HOSE,20231103
THM,13.3,UPCOM,20231103
THT,12.6,HNX,20231103
TID,21.6,UPCOM,20231103
TIG,10.6,HNX,20231103
TIN,11.0,UPCOM,20231103
TIP,23.8,HOSE,20231103
TIS,4.3,UPCOM,20231103
TKG,7.2,HNX,20231103
TKU,10.2,HNX,20231103
TL4,8.8,UPCOM,20231103
TLD,5.57,HOSE,20231103
TLG,50.6,HOSE,20231103
TLH,6.9,HOSE,20231103
TLP,6.7,UPCOM,20231103
TLT,14.0,UPCOM,20231103
TMB,38.7,HNX,20231103
TMG,48.1,UPCOM,20231103
TMP,56.5,HOSE,20231103
TMS,44.0,HOSE,20231103
TMT,15.25,HOSE,20231103
TN1,15.0,HOSE,20231103
TNA,5.66,HOSE,20231103
TNG,18.4,HNX,20231103
TNH,20.4,HOSE,20231103
TNI,2.58,HOSE,20231103
TNM,4.7,UPCOM,20231103
TNS,2.4,UPCOM,20231103
TNT,4.16,HOSE,20231103
TNW,10.0,UPCOM,20231103
TOP,1.1,UPCOM,20231103
TOS,33.2,UPCOM,20231103
TOT,15.8,HNX,20231103
TOW,15.5,UPCOM,20231103
TPB,16.05,HOSE,20231103
TPC,5.67,HOSE,20231103
TR1,12.2,UPCOM,20231103
TRA,77.8,HOSE,20231103
TS3,4.8,UPCOM,20231103
TSB,47.6,HNX,20231103
TSC,3.5,HOSE,20231103
TSJ,20.0,UPCOM,20231103
TTA,8.12,HOSE,20231103
TTF,3.9,HOSE,20231103
TTH,4.0,HNX,20231103
TTL,8.9,HNX,20231103
TTN,7.2,UPCOM,20231103
TTT,32.9,HNX,20231103
TUG,15.8,UPCOM,20231103
TV1,16.9,UPCOM,20231103
TV2,31.7,HOSE,20231103
TV3,10.9,HNX,20231103
TV4,13.4,HNX,20231103
TV6,4.2,UPCOM,20231103
TVB,4.99,HOSE,20231103
TVC,5.3,HNX,20231103
TVD,11.8,HNX,20231103
TVN,5.9,UPCOM,20231103
TVS,20.05,HOSE,20231103
TVT,16.05,HOSE,20231103
TXM,4.0,HNX,20231103
TYA,10.1,HOSE,20231103
UDC,4.1,UPCOM,20231103
UDJ,8.7,UPCOM,20231103
UIC,32.5,HOSE,20231103
UNI,8.5,HNX,20231103
UPH,6.0,UPCOM,20231103
V11,0.6,UPCOM,20231103
V15,0.6,UPCOM,20231103
V21,6.0,HNX,20231103
VAB,6.6,UPCOM,20231103
VAF,11.65,HOSE,20231103
VAV,33.1,UPCOM,20231103
VBB,10.0,UPCOM,20231103
VC2,9.3,HNX,20231103
VC3,23.7,HNX,20231103
VC7,14.0,HNX,20231103
VC9,5.3,HNX,20231103
VCA,8.9,HOSE,20231103
VCB,88.9,HOSE,20231103
VCC,12.3,HNX,20231103
VCG,21.65,HOSE,20231103
VCI,37.5,HOSE,20231103
VCM,17.2,HNX,20231103
VCP,22.9,UPCOM,20231103
VCR,22.5,UPCOM,20231103
VCS,55.2,HNX,20231103
VCW,29.0,UPCOM,20231103
VCX,4.3,UPCOM,20231103
VDP,37.95,HOSE,20231103
VDS,14.15,HOSE,20231103
VE1,3.6,HNX,20231103
VE8,4.1,HNX,20231103
VE9,2.1,UPCOM,20231103
VEA,37.4,UPCOM,20231103
VEC,8.5,UPCOM,20231103
VEF,114.5,UPCOM,20231103
VFC,57.6,UPCOM,20231103
VFR,9.5,UPCOM,20231103
VFS,20.6,HNX,20231103
VGC,46.45,HOSE,20231103
VGG,37.0,UPCOM,20231103
VGI,25.0,UPCOM,20231103
VGP,31.0,HNX,20231103
VGR,33.5,UPCOM,20231103
VGS,18.4,HNX,20231103
VGT,11.7,UPCOM,20231103
VGV,30.9,UPCOM,20231103
VHC,69.0,HOSE,20231103
VHD,11.6,UPCOM,20231103
VHE,3.3,HNX,20231103
VHG,2.7,UPCOM,20231103
VHH,3.3,UPCOM,20231103
VHM,40.5,HOSE,20231103
VIB,18.6,HOSE,20231103
VIC,41.6,HOSE,20231103
VID,5.16,HOSE,20231103
VIF,17.5,HNX,20231103
VIG,6.7,HNX,20231103
VIP,10.75,HOSE,20231103
VIT,15.3,HNX,20231103
VIX,13.65,HOSE,20231103
VJC,106.5,HOSE,20231103
VKC,1.0,UPCOM,20231103
VLB,31.6,UPCOM,20231103
VLC,14.3,UPCOM,20231103
VLF,1.2,UPCOM,20231103
VLG,3.6,UPCOM,20231103
VMD,16.3,HOSE,20231103
VMG,3.2,UPCOM,20231103
VNA,21.3,UPCOM,20231103
VNAll-INDEX,1084.21,HOSE,20231103
VNB,8.7,UPCOM,20231103
VND,18.5,HOSE,20231103
VNE,6.03,HOSE,20231103
VNF,8.1,HNX,20231103
VNG,8.24,HOSE,20231103
VNH,3.0,UPCOM,20231103
VNI,10.0,UPCOM,20231103
VNL,14.35,HOSE,20231103
VNM,70.0,HOSE,20231103
VNP,12.3,UPCOM,20231103
VNR,23.8,HNX,20231103
VNS,13.4,HOSE,20231103
VNT,60.0,HNX,20231103
VNZ,799.0,UPCOM,20231103
VOC,23.8,UPCOM,20231103
VOS,9.45,HOSE,20231103
VPB,19.8,HOSE,20231103
VPD,22.75,HOSE,20231103
VPG,15.0,HOSE,20231103
VPH,7.31,HOSE,20231103
VPI,55.0,HOSE,20231103
VPS,9.7,HOSE,20231103
VRC,7.6,HOSE,20231103
VRE,24.4,HOSE,20231103
VRG,24.7,UPCOM,20231103
VSC,24.6,HOSE,20231103
VSE,6.4,UPCOM,20231103
VSF,38.0,UPCOM,20231103
VSG,2.7,UPCOM,20231103
VSH,42.5,HOSE,20231103
VSM,18.0,HNX,20231103
VSN,22.0,UPCOM,20231103
VST,2.7,UPCOM,20231103
VTB,9.81,HOSE,20231103
VTC,9.2,HNX,20231103
VTD,7.9,UPCOM,20231103
VTK,21.0,UPCOM,20231103
VTO,8.94,HOSE,20231103
VTP,43.7,UPCOM,20231103
VTR,19.3,UPCOM,20231103
VTV,4.0,HNX,20231103
VTZ,7.9,HNX,20231103
VUA,30.6,UPCOM,20231103
VVS,19.5,UPCOM,20231103
VXB,17.9,UPCOM,20231103
WSB,51.5,UPCOM,20231103
WSS,6.2,HNX,20231103
WTC,12.0,UPCOM,20231103
XDH,21.2,UPCOM,20231103
XMC,7.5,UPCOM,20231103
XMD,6.7,UPCOM,20231103
XPH,6.1,UPCOM,20231103
YBM,7.99,HOSE,20231103
YEG,17.0,HOSE,20231103
